ID,Lien source,ImageURL,Prix,Features,Classe de performance énergétique,Classe d'émission à effet de serre,Description
59156778,https://immobilier.lefigaro.fr/annonces/annonce-59156778.html,"['https://lh3.googleusercontent.com/pNLpl2FaasNONCJZR9cRPzjNDUhQLao4-UPx9M4FDVbL3OZMSr2yOZySraQvDu9eePG689kr6TtwrSVvR-JphMz0p3FSZqZc91_tRA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/QeVZxe7x0VIbqgqio98E5LlQKG9yiOgyoLIVgIqT6BO4tpbF59AB4gacOcDMkTXpIueDVA-bq7X_rE3MkUY-VPy9o19wt-0nCJt0LFk=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/2Faz7MdQlnNYKCcFiuY3ZIO_ntUxAE8n8FdXFXiSh4b-3rKDJMOpxThrBfxzJni7PCpOuHkCmWnUUsK2l1kNyF9UCkanglykqGiZ=rj-w940-h605-l80']",1 395 000,"95m² de surface, 3 pièces, 2 chambres, 1 salle de bain, gaz",D,D,"75006 Dans le quartier de la Monnaie, bel appartement de type 4 pièces comprenantavec une belle hauteur sous plafond, 2grandes chambres un séjour, une cuisinedinatoire, une salle de bain avec fenêtre etbaignoire. Vendu loué à 2500€ . Finéchéance bail juin 2024. Très lumineux etfonctionne"
58955510,https://immobilier.lefigaro.fr/annonces/annonce-58955510.html,"['https://lh3.googleusercontent.com/RqM6Td94k34z3BXgczBsuwd2Jy4IjgIzzMQ7CCL7Kxys5Mluh6g4rJB6knXRunijslO5SITF13C-dbHTi8Mlc17I5wJNGZoXykoenyg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/-r_W_3-5ap3352sEEkM6LSktIgnN3Ut4bF1l316wT4yfoYvADebtFtkE7AyQSoJsvFspEEbjfelQ-bCaw-lKJ5EWbooub7FmMMEHvQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/todKhHyrE7jziTUB48LckpPfYhZXUhXUprHC4K4cf-mvACvxPygRnvSMIB4iT0p46Ddlh2vkklLLZQN-sBtv289uaou2Jrr76xxd=rj-w940-h605-l80']",1 395 000,"98m² de surface, 4 pièces, 3 chambres, 1 salle de bain, 1 salle d'eau, Cave",D,D,"A quelques pas de la place des Vosges, dans une rue à proximité des commerces, au 4eme étage, un appartement familial fonctionnel avec une hauteur sous plafond de 2m80, exposé OUEST de 100m², 98,10 m² carrez comprenant une entrée, un salon/salle à manger, une cuisine indépendante, 3 chambres, une sa"
61686090,https://immobilier.lefigaro.fr/annonces/annonce-61686090.html,"['https://lh3.googleusercontent.com/y34V3QFsk_TuFi5FjagClu-YuqMMPWg875ldltpkAyxaEqSE870_TLHGY2_XMMamHBoZRIIaffNopjwjZo03JnHqI62zd6MVqPmtnQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/W5V_5y8HYndiD632GP_Pots_flzcw3zezls5Lb-jAGmoFZ58juNYMA5GPP4CDx0o1UMtQyPJ75vcrluIRevY-rOk9ueP6sEaVGpcvw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/V06jZjzaAVZ8aj4c7tk21KMimHu0IO1NgAXvB7vcRSHg_bwWvlFGlaSDvEuQyrj1mhJxbOB0WRzCUEliBDeB1FvbsCItnqFgi-X0-sw=rj-w940-h605-l80']",1 395 000,"85.74m² de surface, 2/3 pièces, 2 chambres, 1 salle de bain, 1 salle d'eau, gaz, Exposition Sud-Ouest, Cheminée, Digicode, Interphone, Gardien",G,F,"Nous vous proposons, situé rue Saint André des Arts, côté Buci, dans un hôtel particulier du 17ème siècle, classé Monuments Historiques, un appartement  aux derniers étages - 3 ème et 4 ème étages,  de 112 m² au sol et 85.74 m² en loi Carrez.L'appartement se décompose comme suit : au 3ème étage, u"
56598704,https://immobilier.lefigaro.fr/annonces/annonce-56598704.html,"['https://lh3.googleusercontent.com/fdpDmOL8F3wpA9I1PtVMPWJc0abKoHIGzkvTvSxXWfXSDOcAMYbBMX95hvWewTz7Xe93118BkD96-nsEFSfJLtVpTp5uZF57lnzlQA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/7lDHZlHJetunSIjtA6RBarQ0OyXc38HIf_rDv-RgABGEN9yZFw04UX5j_OCBiwEjnDSw9zDZrB__sO3r2x7ni0EVX6CnU5v9Liisnb8=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/nHt8UZcnZxPTHsC1DsAGE9MqcPvHzBHF11751HguATqLumT0_HoQFH-7wX9iCDF-4Ss39v1TaNvhJg6d7ji_LbL1RjwY5EqmUnHmpw=rj-w940-h605-l80']",1 395 000,"106m² de surface, 4 pièces, 2 chambres, 2 salles d'eau, chauffage électrique, Garage, Parking",D,A,"Alesia, Belle maison de ville entièrement rénovée dans une impasse calme et résidentielle. Maison d'une surface de 106m2 + un balcon terrasse de 8 m2.Elle se compose comme suit, au Rdc, entrée, salle d'eau, wc, buanderie et un grand garage à commande électrique. (16m2)A l'étage, un grand séjour a"
59595072,https://immobilier.lefigaro.fr/annonces/annonce-59595072.html,"['https://lh3.googleusercontent.com/weeBa9fFr5t2fXJWLvhffWC99stFiRhR5OcEj9H0DuUSlMFvnroJiouxTE84a3icO1n5CSHk7P17nOAemJoJudQcc2HamqxWca_rBw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/49N1_UzdmQHDsKX8vJCbR82M1dMkO95Q7p7cPW-dxLnHdpyzPciE1KCrG2bb_1sLUlNqSH1nqqsP6YTPN6HRQ7y3lZlEC2-y1NyiAg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/XrFQLEjCPz_HTYADsdFDTnixJe4F1LIDloQj9GFEV24oaVh-bNuHpiK_8Dycln2NHONUXSKByWo8UKAzA1VNliVF9FtJcpiuI6Y--g=rj-w940-h605-l80']",1 395 000,"112m² de surface, 3 pièces, 1 chambre, 1 salle de bain, 2 salles d'eau, gaz, Exposition Sud, Cave, Cheminée",G,F,"Au coeur du quartier de la Monnaie, dans un hôtel particulier du 17e siècle, classé Monuments Historiques, un appartement en duplex de 111,94m² au sol et 85,74m² loi Carrez aux derniers étages. Ensoleillé, il comporte une entrée, un séjour, une chambre, une cuisine aménagée, une salle de douche et, "
62007906,https://immobilier.lefigaro.fr/annonces/annonce-62007906.html,"['https://lh3.googleusercontent.com/QH8O7C7svFtzkDPgoBeVEbvnLh3RwdMv6Y9Ui2mhFkWYkKV8NfyXhwL7VdJ-hC67WviCOosML_KDAFJZItIohh96Udj0HZIseiyKLg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/xrqIMybJd0U3cKj4T-Os2vGxqEKwwP6RzXFzAh05svDdyX3-B8jKnPGRlu9VAdVdZIu4ULeXapV3cSQu0SMimQCyxuWzo-PsPhq-Gco=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/lQsQgDjYs6mQFFaPmLPyct5Z6OL77asaxtlO0u-ecs0K6DHGV9ihR-5RMawZzFsDBamHVA7HWpvJGkEkkuSQOvd1VTQspKvQiPhd=rj-w940-h605-l80']",1 395 000,"92.48m² de surface, 3 pièces, 2 chambres, 1 salle de bain, 1 salle d'eau, Exposition Ouest, Ascenseur, Cheminée",C,C,"Au 5eme étage d’un immeuble ancien, bel appartement de 92,5m2 composé d’une entrée, d’un séjour donnant sur un balcon, d’une salle à manger (ou 2eme chambre) donnant également sur le balcon, d’une salle de douche, d’une cuisine ouverte, d’une chambre de maître avec salle de bains et dressings, d’un "
62156010,https://immobilier.lefigaro.fr/annonces/annonce-62156010.html,"['https://lh3.googleusercontent.com/wOzvpADJN1IYL0PGLoa19wdCBHfqcU6ZMRfn-3Ch_3prpfbaLTeA5bcIpFQZIsex-MN4rPxuRZx0cpd5nZ9mT9Xyv4gpFdURDzxPFw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/bOuGJfa4kaHDEHXGZzE6QFLwFDM9jB4Wrx--gPgGS7wkhIpixafNqY1Zp9a2xl7NlsnhDfo-UzQpzKA2NTUwZ4lHI9SYtdvS-mc=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/DmnXCXWi3J9082cnJEJJG8sFY6XkqneiKI5hNMhvax0MFbZC9P0Pr6H6ntKS8CFh7uQZnJ7qMGbO_AIgzntIqrIdRdGVloKTs7-Lfg=rj-w940-h605-l80']",1 395 000,"73m² de surface, 3 pièces, 2 chambres, 2 salles de bain, gaz, Exposition Sud, Ascenseur, Balcon, Cave",D,E,"75006 LUXEMBOURG-OBSERVATOIREIdéalement situé dans le prestigieux quartier de l'Observatoire dans le 6ème arrondissement de Paris, cet appartement de charme se trouve au deuxième étage d'un immeuble haussmannien avec ascenseur. Il bénéficie d'un balcon exposé sud et d'une situation calme en retrait"
62990432,https://immobilier.lefigaro.fr/annonces/annonce-62990432.html,"['https://lh3.googleusercontent.com/4sBwA2eKTqI8o0K0PqIZ2wos5PKNVnZONngj4CGZxlO94l-i1VoZ19jVaIZOZrr1CkUkigh71fvQL4QTmZOQ6O81MmQZuKfPNsvn=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/aw1YSuhj6BsoJv4jm-f821F3mZU8Q3k1o0qSNbEnK2p6pzbgtsZDY6FTg60viw7ClVSsQXux9eE9STV03QR9s3G_YVHYmViofRqzSg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/R9GL5909c1nhMLvReYr-DUc9D8uCIuinb_XSSLv55aYYBQD5juaRlB5eCyNsj7MPY5TohjhLZ_M9MWNJnSNtkvvcMvmnaIas6majHw=rj-w940-h605-l80']",1 395 000,"130m² de surface, 5 pièces, 4 chambres, 1 salle de bain, Ascenseur, Balcon, Cave, Parking",G,F,"En exclusivité chez IMOP, découvrez ce spacieux appartement de 5 pièces de 130m² situé au 8ème et dernier étage d'un immeuble de standing des années 1970. Idéalement situé, il se trouve à proximité des commerces, notamment du marché et de restaurants, et à seulement 5 minutes à pied des stations de "
58842234,https://immobilier.lefigaro.fr/annonces/annonce-58842234.html,"['https://lh3.googleusercontent.com/Ge7Fml6J0qdbfJ0bqZtmLi-Vu6CM0hgrn8YrhCvH7dtFxaJpGDQ2Rcce0FC4Nwr_lLzVb3--fdaRPpcJ30Ymzd39eN6fdBi0Wri7=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/lSqZnQeiM5s2ZvFOtc3zmsZ_Jg3kEHb6kd9COVPAP3Nm41oRYhITkAw-NNOPMjYLZjUPiKG-rwuVza7A1crTnLhgy-xtJ_AVZSar=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/TfJ7ClxtBL6AgM9wBSXH0tKpGZ4N2QTZgKA_GKvM9pRFNDVCe_d-JW6hAZeDL-RwiZQheoixr440R9LaTOePAc9X0SdHUFGoFD2zww=rj-w940-h605-l80']",1 395 000,"87.45m² de surface, 3 pièces, 2 chambres, 1 salle de bain, Ascenseur, Cave",C,A,"Situé dans le quartier Notre-Dame-des-Champs, au quatrième étage avec ascenseur d'un bel immeuble haussmannien, un appartement de trois pièces d’une surface de 87,45 m² comprenant une séjour, une cuisine ouverte, deux chambres et une salle de bains. Une cave complète ce bien. L’appartement donne sur"
63167618,https://immobilier.lefigaro.fr/annonces/annonce-63167618.html,"['https://lh3.googleusercontent.com/KZMLXHQeH6uJfccj9eel4MfL4qcgIGJkNZgMzKaHJF6hzLYfBBNVXiiDDmpVXp3EbwAcMxqHhEW_4xrv1hJb6wTxEFw7HGZ3x-3u=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/VnBOHs0gcPjlReCWowME8B3JHwiZiYkTW6vFzp6WWG2QLt2MOeOs3FU1Hu9c579kmkExpIIM-F7fxCiepDQxoIIDIIUDCytA1FV3vQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/zSbDcCa2gcTdw8XiyzVucRXROG5Ogn7EmTwEwZvk-j-ryk8MaI8SyChDCM_2DL0CusLD8f2c0ULPneiNB10vih7lQVs1iTEO3igTfw=rj-w940-h605-l80']",1 395 000,"126.74m² de surface, 5 pièces, 3 chambres, 2 salles d'eau, chauffage électrique, Exposition Ouest-Est, Ascenseur, Cheminée",F,C,Barnes vous propose au sein d'un bel immeuble bien entretenu au dernier étage desservi par un ascenseur cet appartement familial « comme une maison » sur deux niveaux en plein cœur du quartier vivant de Montorgueil.  Ce bien traversant (Est - Ouest) d'une superficie  totale de 166 m² (126 m² Loi
56999106,https://immobilier.lefigaro.fr/annonces/annonce-56999106.html,"['https://lh3.googleusercontent.com/_5Og0lnjJ5HqAAlBAWFxTwmskAadVTnQlZEtaRFpj0O950fIN9jmxhTzGctkVm362miASrHIFgiHOkFX2m-OFQ6oL1NGxdUbIfP3qQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/796WGd1-vlWAAsR2X93M_c8l51MBH_d4-FZsNZiqgFqo8-Dosq_fqVh00gTpGrhLjh9xX3X6oqzsyjQqwYf_IabNyns3NdR60PAMAQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/uE0SxIIF_WoRMVKa0ei_TtCRvF06nzvzv4n5plr8QYW_0soymS1lTvm3SZ9hkf_Y0zBMQ8-3_xpVqd1lDQizAtCgyDzROlUzOX5jmg=rj-w940-h605-l80']",1 400 000,"111.82m² de surface, 4 pièces, 2 chambres, 1 salle de bain, 1 salle d'eau, chauffage électrique",Non communiqué,Non communiqué,"Boulevard Voltaire, au 3ème étage, sans ascenseur, de l'immeuble du Bataclan, Beau 4 pièces en double exposition avec vue dégagée d'une surface de 111,82 m² Carrez. Ce bien se compose de deux appartements réunissables, sur le même palier : Deux grands séjours, une cuisine semi-ouverte, deux belles"
62968610,https://immobilier.lefigaro.fr/annonces/annonce-62968610.html,"['https://lh3.googleusercontent.com/XohvZSlpvfVBOuo74DGrDeSNp4y3-yIAEBV9OuPDOq4RgOOhF5xaSe-Zjm1UI48-AEyKwo8BxlBJ1ECnfxFpEY4RNIKP30TaC-pX=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/4NAJR6R-y6x1UHy65Je90TT1pmcf4YIDLbr_s01JJk55iv1x1441vVC4hbJjKGilqmg8t2SuGcA8OndkwLiCglJHqilAjZRXk8Le9g=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/5vZ6y-hALpOnsxl5VeHrTJuGrtL8NffFwxuIIz8B3xGWJR4NTKIXu9FsrvA7W9IEFFNAr7qbIamaMFxS3VY6E-64y9WuGhQnmx4e9w=rj-w940-h605-l80']",1 400 000,"117m² de surface, 5 pièces, 3 chambres, 2 salles de bain, chauffage électrique, Ascenseur",D,B,"Vue imprenable sur la Seine !!!Nous vous proposons un très bel appartement situé au 4ème étage, dans un immeuble construit en 1995, répondant aux normes PMR, de 5 pièces, comprenant : 3 chambres, Un double séjour, une cuisine dinatoire  aménagée et équipée, 2 salles de bains et 2 wc.Terrasse de 1"
58060262,https://immobilier.lefigaro.fr/annonces/annonce-58060262.html,"['https://lh3.googleusercontent.com/jlYRxqqJZIHX4mXsv5Yf2hzoZRBj-DMMnpMuBx42pQskcUZiKBiZMnitPaP8bx1C-nGzCOntjyHQLoseHcVe478bZdBVjhrMiP0059M=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Mujdrf7NBRsSfSSSZ0EDaIUAUlB05UF68d9Ts0h6eVX1fZZzXt6AvfySw5bvkbVRmYotjhYwFit00ySKSorzp2P4Fkl81O73Yp7o=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/OvohLe_uZa14ExSCJzwtxnaadhKBQfAUCK3JzawvQz0Z2zusjVyEVJ6exL5ZasImQaTDJAxx-8M3jrPEdzBAkeelJV7N8TnhB9i04A=rj-w940-h605-l80']",1 400 000,"118m² de surface, 66m² de terrain, 4 pièces, 2 chambres, 2 salles de bain, Cave",E,E,Immobilier.notaires® et l’office notarial SAS ALMA NOTAIRES vous proposent :Maison / villa à vendre - PARIS 
62298754,https://immobilier.lefigaro.fr/annonces/annonce-62298754.html,"['https://lh3.googleusercontent.com/ViMsi8Hpnttq7Y38HACNCbHFJafik50qkyec4xAI8LSIqHVemMKh4MR8nV7vDQfqmC9GB4UoUkGrYhGZkleFgdqY5JG8Iib83tvBQOM=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/QZ00WnKHAXh-1hVYkP4PvK0-D30mLafJHhh8qICXAwZ8YnTvBWQJC-DTdb_v03UwgoBA6cSZuh-g6wwkv7mvJFJ_IAtlpmpPcs1nIw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/nptE6-hKcFTjXa08bwy6_bkXWlZ3LD6mAjlptzmxnV0GqnGslB5OHxqp_pfNVdisu0824ZCOXrxnT4eiV6RCjz9nWPL08PjfpeaQ=rj-w940-h605-l80']",1 395 000,"82.18m² de surface, 3 pièces, 2 chambres, 1 salle d'eau, gaz, Ascenseur",Non communiqué,Non communiqué,"Entre l’avenue George Mandel et la Place Mexico Au 6eme étage d’un immeuble moderne, bel appartement de 82m2 + 34m2 de terrasse de plain pied, composé d’un séjour, d’une cuisine, de deux chambres, d’un dressing, d’une salle de bains, d’une salle de douche et d’un WC séparé.Cave Très lumineux -"
63216924,https://immobilier.lefigaro.fr/annonces/annonce-63216924.html,"['https://lh3.googleusercontent.com/Uocx-w-0F0mNke23BugMjcrgMg2IqNBUYubfgIz8urf56GeliA27O8rvPKO4p8wbV-rR_g-oRr127AArm55LZiHIu4gLK4YUmE_9=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/LbQScifcnNiUwtCSswcYHjN7oqawKMF-XrEVZ1D9-dli2FNCDKSxMsFDflYv6etQN6G7IpJJGYkequ1cBL7Vq4JTW-coizRXUxuVZQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/m77svZjTMyJKTeF1qbtY81koCTZVI8XEjUBz_o8OsKgIUUeLnGQaruSmIXSTCI8atINa_6UgjRjp4fihmpVj65ZicfUar_vc9NVn=rj-w940-h605-l80']",1 400 000,"93.75m² de surface, 4 pièces, 2 chambres, 1 salle d'eau, gaz, Ascenseur",D,D,"Au troisième étage avec ascenseur d'un bel immeuble ancien , cet appartement de 93,75 m² bénéficie d'une double exposition. Il est composé d'une entrée, d'un double séjour sur rue, d'une chambre sur rue, d'une cuisine équipée, d'une autre chambre sur cour, d'un bureau et d'une salle de bains. Très b"
50200480,https://immobilier.lefigaro.fr/annonces/annonce-50200480.html,"['https://lh3.googleusercontent.com/kPi4S_9AAPopxAImEv7fCbfMQ6prSe11pyDw6Of251Yik42fONX8qXTfB-apElbw7UAXkfausszerSRhw-Hfe6t_rxroOQGkMOD-=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/UCvmY3pQ7d-YAhUlxSDgHU0nS8O2zIMV-tQYOKZU0PstVEARExYaYNLr_snOFUkxN9tkdcAVv7DDkRq3qK5gPa9TqXGJjpOvJ7VS-g=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/daqjq7fW4n9P-LMCSEh1JT8GKaY6XCpWVh06mNfVwRxiFThuxUzNE68u1Q-poUfWiYqg_QHX1aVxvbB6tZTbxuEnLXxZNyT2rfxqtQ=rj-w940-h605-l80']",1 400 000,"125.5m² de surface, 6 pièces, 4 chambres, 2 salles de bain, gaz, Exposition Sud-Est",E,E,"Charmante maison des années 1920, de 130m2 sur 3 niveaux, bénéficiant d'un jardin arboré de 50m2, idéalement située dans le quartier de la Campagne à Paris. Au rez-de-chaussée surélevé : entrée, salon, bureau derrière une verrière. Au 1er étage : 3 chambres, salle de bains. En cour anglaise sur jard"
58350526,https://immobilier.lefigaro.fr/annonces/annonce-58350526.html,"['https://lh3.googleusercontent.com/SuJDpeJVD89uHmq0p1pyOW7wttyaMGaUV1h90kO_Rix_miKFvoNfNBDbx6yL4ExqVQSm-Giq3K0xYQBRZmTSaKJOM-HeRumW46t5=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/5tDzz2c4IlAW42uTJKRlyD9J2UiS6vlZ1q9nwv_QvllWRKeMVKlsuJyPdFUyIXpJAI2dZegrtYZ4qH7hToKO1fDzM3Shnvmm5unRUw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/_f0Kxa2VK8qXSejHv-KTgtAOBksoZ3DXE3eqUhXNEVZH8R20TYoEVy8PhxAHZw7GWvH14wvvt3Yua9Ncp6JNm6sXbT0mqJZEqFlFJg=rj-w940-h605-l80']",1 395 000,"100m² de surface, 5 pièces, 2 chambres, 1 salle de bain, gaz, Exposition Ouest, Balcon",E,E,"Immeuble en pierre de taille de très grand standing avec gardien, appartement de 99,04m2 (loi Carrez) à rafraîchir, au 6ème étage desservi par ascenseur, au calme sur cour, bénéficiant du charme de l'ancien, d'un agréable dégagement, ainsi que d'une très belle luminosité. Entrée, vaste séjour doté d"
59594768,https://immobilier.lefigaro.fr/annonces/annonce-59594768.html,"['https://lh3.googleusercontent.com/6Wtk2jR5FlnfDEuLOLU1VUn90p1oBBy2e4JXiRa_VE1R-eBBDUvtkG4mDx9xhqf6uKT-LAsDoaHMLOeBD_Z455tyTAh1TI2fbUtMBA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ul--ixubf4BFK5hx9zG3C1hen8FxM4YS034TS1f-qlZ0aNmK0_yGaC8cm3-F8JiCZJl8-HJJ3Pn3ej2L7gU31fkRZz2xsifRD1Pr75M=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/3Rp_B1b3fhzk9ig3WXyeL-dC3JEUuj-Qj0IRK7QYgBazLxYeYGq4he3fMcouPt8qJ86sW6iRQUK0M7BCz_xGzobNz1Xagmvj6ze8JZ8=rj-w940-h605-l80']",1 390 000,"71.85m² de surface, 3 pièces, 1 chambre, 1 salle d'eau, chauffage électrique, Exposition Ouest-Est, Ascenseur, Balcon, Cave",F,C,"Au deuxième étage avec ascenseur, cet appartement de 71,85m² loi Carrez avec des balcons filants des deux côtés  bénéficie d'une vue directe sur le Dôme des Invalides côté séjour et donne sur un jardin paysagé côté cour. Orienté est-ouest, il comprend une entrée, un double séjour, une cuisine séparé"
61291432,https://immobilier.lefigaro.fr/annonces/annonce-61291432.html,"['https://lh3.googleusercontent.com/4q3ZPkYUryDWVn7G1Ty9CPZC96yp2P5bHJgGacXvfaPh0Xr-1z58uTuKnCo9HKi2dKHIyAfI7_YZk9aYdEwi53Fxz5VtFyQVHjzGWQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/fEyL59OkM3ZdhAtAmGNleX-Xl-wbjFGVrb0WuhN2gN74CV34RWUBQD3cyDvUzga3LmIgoFGjXtnDsLAwNytqbrEQAFinmV1HeSTX=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/7WF1NxTbdPziEoGNyrB59U_2uDYA3lGLX4qGOfp7bOyfCiN9Og4QAak84qxH-uw4-jVA6AYKgP5mK-Qg5kyYWrDrdUwYBNwbHi87nQ=rj-w940-h605-l80']",1 399 000,"95m² de surface, 3 pièces, 2 chambres, 1 salle d'eau, chauffage électrique, Ascenseur, Balcon, Interphone, Cave, Digicode",D,B,"Paris 15 - A deux pas de la très commerçante rue Saint-Charles, venez découvrir cet appartement d'exception, situé au 4ème et dernier étage d'un immeuble de 1999. Il se compose d'un espace de vie de 36,44m2 avec cuisine ouverte équipée, d'un balcon de 14m2, de deux chambres, d'une salle de douche, d"
60804090,https://immobilier.lefigaro.fr/annonces/annonce-60804090.html,"['https://lh3.googleusercontent.com/NXYpoSUtusD49iMT-iwNdh_JXjVBC-ZdqTBOdAFbKAxw68nx258Tm8R2aV4_lQ1N1mw5YpEZt9LSIrxG3jvx_5dBOF5HUZJbFXwG=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/V5uNSiLqKkHnPOPMj0pAD6BdbaW_qnZKiUy4-66m57juq_OXqM_KwIKC_UBLHTkt21zFGQrj1HAY3c5i6ur8ShlKrLZ_L4fDmceE=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/TMuMPNEWlNORRFNPwzl1s8Uve70erf21xrtIFOuI0ioDK-FnZ4C9SO52jfwgzCVz76rU9PONuwlyYRCwIMItWMAecLtOFlYcNkqWtw=rj-w940-h605-l80']",1 400 000,"68.76m² de surface, 4 pièces, 2 chambres, 1 salle de bain, gaz, Exposition Ouest",D,C,"Immeuble ancien sécurisé par digicode, appartement calme et lumineux, au 3ème étage desservi par ascenseur, profitant d'une double exposition. Séjour-salle à manger, cuisine ouverte et équipée, 2 chambres, salle de bains et toilettes."
61193914,https://immobilier.lefigaro.fr/annonces/annonce-61193914.html,https://lh3.googleusercontent.com/xzPzyjcadvvtuB4AIZ_gG5zgz6yswt_E3zcU1qc_Haa2T1rH5Rrln-monyegW3dIMot5zWwS7lvMyccaB1Lne5CYsW7tdLNM5SlX=rj-w940-h605-l80,1 400 000,"101m² de surface, 120m² de terrain, 5 pièces, 3 chambres, 1 salle de bain, 1 salle d'eau, Exposition Nord-Est, Alarme",C,D,"Dans le 15ème arrondissement de Paris, au cœur d'un havre de verdure, dans un cadre paisible, découvrez cette magnifique maison familiale de 100 m2, érigée sur 4 niveaux offrant un espace de vie généreux. Avec ses 5 pièces, dont 3 chambres, elle vous séduira par son charme authentique.Située sans "
63107768,https://immobilier.lefigaro.fr/annonces/annonce-63107768.html,"['https://lh3.googleusercontent.com/vsicWyr_cAZMTDEFzetjex21yEOS16ULvKlab8v63EksmyevvLSBtIAjAHOSFVGRGeKxueMHACzN93qCxEwD7X9W5mHK2rkU9je1=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/r3eWZCJibhpeFm5no5VV78Mx-WSPDdvBsi-SQFuYNsYJ-xuR6IepodTUamv6UYr-RB35H6iN8IUjOY17Wkj8c4hTZDS5PK6qlcqWJ3o=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ws0QT6X6vR78spdCOmRhjkePIMVYsJ5EMWGVpMfz51KaT5wwM2MhsM5i_LsoFQXgXbmvTrIHtcgRR6drCiPEMIwZaRm80glSA2x4lA=rj-w940-h605-l80']",1 400 000,"108m² de surface, 5 pièces, 3 chambres, Ascenseur",E,D,"PARIS 7ème. Proche BRETEUIL au 2ème étage d'un très bel immeuble Haussmannien, cet appartement de 108 m² a tout le charme de l'ancien avec parquet et cheminée. Il offre un plan très agréable avec un grand double séjour de 36m² lumineux avec Balcon, cuisine indépendante possibilité de l'ouvrir. Le co"
63272420,https://immobilier.lefigaro.fr/annonces/annonce-63272420.html,"['https://lh3.googleusercontent.com/_cm__jROpxpX90xM5QJyYCgyPm02iufuYSvt3AJtIdIBcx9xhY0yhXDSVadwj1xP8DE_VY2Uou2PZW0w7RCbutZ6fxr2QsIEurnasvo=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/uejl0JzwrJIGxDxB8srjv80I0LjH_v0SEkC6xMu2KYucoIuI4RpmHtE37jQXjqWvTKlzMlKuRlFzMWfRQ30SZZ3IXey3v8cNt270Lw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/s1O4EgZuT8mY7w_Ccfcw6Cd-lE_71rKex6Bpewg_yoLoGOe8g4hFkfQ9S4SpUwUL57gv_sMH_fTCEs1ujBAciUO8FePtNnA0WN6FZQ=rj-w940-h605-l80']",1 390 000,"65.48m² de surface, 2 pièces, 1 chambre, 1 salle de bain, Exposition Sud, Ascenseur, Balcon, Cave",C,C,"Au cinquième étage d'un immeuble en pierre de taille aux parties communes refaites, avec ascenseur et gardien, appartement de 66 m², exposé plein sud et baigné de lumière, à rénover, bénéficiant d'une belle hauteur sous plafond. Il se compose d'une entrée, d'un séjour en angle avec trois fenêtres, d"
